px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.088728,-0.143356,0.248771,0.49262,0.186489,-0.850028,-0.813749,-0.247487,-0.525892,0
0.094346,-0.141517,0.254268,0.459026,0.194733,-0.866818,-0.838141,-0.228662,-0.49521,0
0.098684,-0.139444,0.258405,0.429834,0.153595,-0.889748,-0.852488,-0.255654,-0.455966,0
0.101556,-0.138022,0.260636,0.409012,0.192737,-0.891942,-0.869555,-0.214102,-0.445011,0
0.102602,-0.135926,0.261702,0.395311,0.164125,-0.903766,-0.877067,-0.224892,-0.424473,0
0.101779,-0.135478,0.260673,0.39136,0.18026,-0.90241,-0.879958,-0.213646,-0.424299,0
0.099138,-0.134129,0.258558,0.395477,0.157416,-0.904886,-0.87793,-0.224704,-0.422785,0
0.094623,-0.134226,0.254469,0.408993,0.188134,-0.892934,-0.872571,-0.205792,-0.443024,0
0.088458,-0.133437,0.249141,0.428893,0.157959,-0.889438,-0.860262,-0.229056,-0.455503,0
0.080732,-0.13354,0.24195,0.456266,0.163642,-0.874667,-0.844573,-0.229889,-0.483577,0
0.071561,-0.133384,0.233073,0.489685,0.155585,-0.857906,-0.823373,-0.241162,-0.51371,0
0.061163,-0.134554,0.221843,0.536876,0.242823,-0.807961,-0.800457,-0.155928,-0.578753,0
0.049,-0.133751,0.208041,0.576849,0.141087,-0.804574,-0.755993,-0.280853,-0.591267,0
0.035466,-0.134018,0.190534,0.634487,0.137999,-0.760515,-0.701198,-0.311193,-0.641467,0
0.020751,-0.133608,0.168899,0.702386,0.147761,-0.696291,-0.626384,-0.336309,-0.703235,0
0.005878,-0.132293,0.142964,0.775851,0.166052,-0.608672,-0.526717,-0.360604,-0.769762,0
-0.007867,-0.129914,0.113064,0.848286,0.204269,-0.488554,-0.400842,-0.355185,-0.844494,0
-0.018886,-0.125113,0.080377,0.908889,0.231246,-0.347054,-0.245486,-0.376076,-0.893479,0
-0.025043,-0.118604,0.046507,0.946253,0.264781,-0.185733,-0.071649,-0.388382,-0.918709,0
-0.025412,-0.115125,0.028839,0.951107,0.286551,-0.115261,0.009583,-0.400376,-0.916301,0
-0.022693,-0.118745,0.039633,0.945016,0.282072,-0.16547,-0.045229,-0.388389,-0.920385,0
-0.018565,-0.122199,0.051343,0.933716,0.280499,-0.222473,-0.104953,-0.379652,-0.919157,0
-0.01364,-0.124627,0.063776,0.915445,0.273518,-0.295207,-0.163227,-0.418145,-0.893595,0
-0.008201,-0.125638,0.075387,0.899005,0.262318,-0.350684,-0.218512,-0.425278,-0.878289,0
-0.002749,-0.125308,0.085259,0.888279,0.258444,-0.379693,-0.265965,-0.384544,-0.883962,0
0.002189,-0.123117,0.09377,0.879977,0.244559,-0.407223,-0.29946,-0.379856,-0.875233,0
0.006438,-0.119461,0.100632,0.877828,0.227176,-0.421674,-0.321193,-0.373887,-0.870082,0
0.01,-0.114728,0.106088,0.879705,0.205832,-0.428664,-0.334207,-0.373641,-0.865273,0
0.013153,-0.109596,0.110333,0.883904,0.181929,-0.43083,-0.340416,-0.381383,-0.859456,0
0.016019,-0.103609,0.114731,0.892643,0.177702,-0.41426,-0.360182,-0.271395,-0.892532,0
0.018993,-0.10028,0.115889,0.897518,0.157941,-0.411724,-0.348393,-0.318415,-0.881609,0
0.022225,-0.096941,0.11848,0.899709,0.141323,-0.412978,-0.350305,-0.330666,-0.876326,0
0.025318,-0.093983,0.120716,0.902074,0.127609,-0.412286,-0.352501,-0.333327,-0.874435,0
0.028786,-0.09274,0.122889,0.901863,0.125973,-0.413249,-0.357642,-0.318903,-0.87772,0
0.032502,-0.093041,0.124948,0.900964,0.150859,-0.406823,-0.365619,-0.240907,-0.899048,0
0.03652,-0.093307,0.127885,0.894121,0.130262,-0.428462,-0.375169,-0.304551,-0.875498,0
0.040429,-0.094069,0.130472,0.887247,0.123611,-0.444423,-0.384694,-0.33339,-0.860733,0
0.044387,-0.095193,0.132886,0.880168,0.126465,-0.457506,-0.398595,-0.326433,-0.857067,0
0.048497,-0.096928,0.13523,0.867783,0.115616,-0.483307,-0.407192,-0.392073,-0.824908,0
0.052352,-0.097717,0.136895,0.860038,0.115683,-0.496944,-0.421067,-0.389144,-0.81931,0
0.055896,-0.098277,0.137919,0.852936,0.1169,-0.508757,-0.434636,-0.380756,-0.81616,0
0.058993,-0.098066,0.138137,0.848051,0.109286,-0.518523,-0.44409,-0.387309,-0.807945,0
0.061774,-0.097845,0.137383,0.844896,0.112029,-0.523068,-0.452573,-0.371595,-0.810614,0
0.06417,-0.097403,0.135833,0.843449,0.10857,-0.526125,-0.45641,-0.371733,-0.808397,0
0.065906,-0.096176,0.133497,0.84612,0.104866,-0.522574,-0.457272,-0.360892,-0.812809,0
0.06753,-0.095861,0.130245,0.849185,0.110461,-0.516413,-0.45486,-0.34383,-0.821513,0
0.068598,-0.094808,0.12652,0.854743,0.102167,-0.508897,-0.447155,-0.35291,-0.821892,0
0.069681,-0.094766,0.122122,0.86099,0.114663,-0.495529,-0.440155,-0.320235,-0.838876,0
0.070484,-0.094131,0.117687,0.867302,0.108652,-0.485779,-0.429802,-0.328839,-0.840913,0
0.071459,-0.095145,0.112539,0.873023,0.11942,-0.472832,-0.417379,-0.318519,-0.851082,0
0.072427,-0.096159,0.107395,0.878396,0.128107,-0.460445,-0.405259,-0.311053,-0.859658,0
0.073197,-0.096602,0.102567,0.883101,0.124311,-0.452415,-0.392951,-0.330916,-0.857954,0
0.074332,-0.098328,0.097604,0.886673,0.139038,-0.440998,-0.383405,-0.312063,-0.869262,0
0.075268,-0.09938,0.093039,0.889777,0.140419,-0.434257,-0.373158,-0.323999,-0.869355,0
0.076465,-0.100998,0.088615,0.891113,0.145126,-0.429949,-0.364552,-0.33526,-0.868736,0
0.077667,-0.102611,0.084374,0.892547,0.152225,-0.424486,-0.358318,-0.332131,-0.872524,0
0.078781,-0.103742,0.080422,0.893857,0.152014,-0.421796,-0.352795,-0.342097,-0.870922,0
0.080092,-0.105773,0.07623,0.894827,0.16609,-0.414365,-0.348207,-0.321158,-0.880687,0
0.081258,-0.107426,0.072101,0.895931,0.174234,-0.408596,-0.34229,-0.315453,-0.885058,0
0.082308,-0.108727,0.067855,0.897745,0.177627,-0.403116,-0.334234,-0.32144,-0.885982,0
0.083136,-0.10981,0.063416,0.901333,0.184875,-0.391689,-0.326315,-0.30481,-0.894768,0
0.083939,-0.111351,0.058671,0.903861,0.193552,-0.381542,-0.314812,-0.303003,-0.89949,0
0.084707,-0.112516,0.053556,0.909793,0.202972,-0.362047,-0.303446,-0.269876,-0.913831,0
0.085222,-0.113476,0.048467,0.913362,0.207898,-0.350069,-0.289144,-0.274124,-0.917198,0
0.085556,-0.114442,0.042999,0.918155,0.213407,-0.33384,-0.271803,-0.27382,-0.922575,0
0.085891,-0.115593,0.037542,0.922432,0.221394,-0.316391,-0.255258,-0.265219,-0.929786,0
0.086271,-0.116696,0.03222,0.927084,0.226946,-0.298345,-0.23684,-0.262283,-0.935475,0
0.086636,-0.117967,0.02736,0.929769,0.233838,-0.284342,-0.221007,-0.263167,-0.939095,0
0.087106,-0.119111,0.022943,0.932564,0.238748,-0.270785,-0.205183,-0.266618,-0.941708,0
0.087698,-0.120804,0.01924,0.933665,0.246716,-0.259616,-0.194359,-0.259825,-0.945894,0
0.088305,-0.12222,0.016274,0.934024,0.251076,-0.254087,-0.184125,-0.271137,-0.944766,0
0.088907,-0.123439,0.014694,0.93497,0.255557,-0.246013,-0.184442,-0.242175,-0.95254,0
0.08977,-0.12515,0.013111,0.936158,0.258953,-0.237804,-0.183254,-0.217842,-0.958625,0
0.090551,-0.127473,0.012082,0.932782,0.269693,-0.239128,-0.181956,-0.220364,-0.958296,0
0.091289,-0.12892,0.01155,0.930665,0.272836,-0.243768,-0.183794,-0.227463,-0.956284,0
0.091736,-0.131081,0.010529,0.924565,0.278126,-0.260433,-0.176719,-0.29254,-0.939782,0
0.09221,-0.132527,0.010013,0.92358,0.281627,-0.260165,-0.178496,-0.284705,-0.94185,0
0.092574,-0.13393,0.009209,0.923392,0.286537,-0.255427,-0.178726,-0.267959,-0.946707,0
