px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.047182,-0.046176,0.08745,0.866299,0.069607,-0.494653,-0.481814,-0.144916,-0.864207,0
0.039266,-0.044618,0.06723,0.911113,0.075375,-0.405205,-0.393224,-0.135571,-0.909393,0
0.032225,-0.042623,0.045708,0.950743,0.077358,-0.300174,-0.286823,-0.147722,-0.946526,0
0.027267,-0.039918,0.02382,0.979026,0.080662,-0.187089,-0.168804,-0.193027,-0.966564,0
0.025353,-0.038605,0.011547,0.98789,0.088276,-0.127597,-0.10562,-0.219808,-0.969809,0
0.025387,-0.03984,0.016294,0.985389,0.090074,-0.144554,-0.12142,-0.223678,-0.967071,0
0.025958,-0.041965,0.021655,0.981419,0.098483,-0.164676,-0.140501,-0.215651,-0.96631,0
0.026778,-0.044735,0.027261,0.977693,0.116902,-0.174499,-0.159466,-0.127569,-0.978926,0
0.027766,-0.046751,0.034098,0.97094,0.126381,-0.203232,-0.187285,-0.127446,-0.974003,0
0.028689,-0.047077,0.041189,0.962963,0.121128,-0.240895,-0.210337,-0.221526,-0.9522,0
0.029646,-0.047211,0.04811,0.957426,0.120541,-0.262309,-0.23053,-0.22767,-0.946056,0
0.030556,-0.046744,0.056018,0.950342,0.114322,-0.289448,-0.251687,-0.264693,-0.930909,0
0.031701,-0.045884,0.063397,0.946935,0.109156,-0.302324,-0.273029,-0.223184,-0.935759,0
0.032564,-0.044231,0.071342,0.941658,0.096369,-0.32248,-0.292115,-0.241913,-0.925282,0
0.033606,-0.042675,0.079536,0.935982,0.084396,-0.341782,-0.313241,-0.243455,-0.917938,0
0.03487,-0.041397,0.088104,0.929104,0.073455,-0.362449,-0.335415,-0.245422,-0.909541,0
0.036213,-0.040365,0.097247,0.919829,0.057373,-0.388103,-0.35769,-0.283735,-0.889692,0
0.03816,-0.040352,0.106493,0.90994,0.055388,-0.411025,-0.384341,-0.259813,-0.885878,0
0.040475,-0.04084,0.116224,0.89745,0.054748,-0.437706,-0.412113,-0.249806,-0.876219,0
0.043245,-0.041724,0.126356,0.882558,0.050415,-0.467493,-0.440054,-0.261731,-0.858982,0
0.046583,-0.043152,0.136871,0.865055,0.05211,-0.498963,-0.470708,-0.259725,-0.843194,0
0.050508,-0.044722,0.147749,0.844933,0.053999,-0.53214,-0.502754,-0.259388,-0.824595,0
0.055072,-0.046045,0.159028,0.821738,0.054573,-0.567247,-0.537384,-0.257053,-0.803207,0
